AGEP,WKHP,COW,MAR,POBP,RELP,RAC1P,SEX,PINCP
52.0,40.0,1.0,3.0,209.0,0.0,6.0,1,1
54.0,40.0,1.0,1.0,303.0,8.0,8.0,0,0
31.0,40.0,1.0,1.0,303.0,0.0,1.0,0,1
44.0,40.0,1.0,1.0,312.0,0.0,1.0,0,0
37.0,40.0,1.0,1.0,6.0,0.0,8.0,0,1
37.0,40.0,1.0,1.0,373.0,1.0,1.0,0,0
40.0,40.0,1.0,1.0,6.0,2.0,1.0,0,0
56.0,40.0,4.0,1.0,48.0,0.0,1.0,0,1
43.0,40.0,1.0,1.0,210.0,1.0,6.0,1,1
34.0,40.0,2.0,5.0,6.0,13.0,8.0,1,1
24.0,30.0,1.0,5.0,6.0,2.0,2.0,1,0
46.0,20.0,1.0,5.0,6.0,2.0,1.0,0,0
31.0,40.0,1.0,5.0,312.0,0.0,1.0,1,0
27.0,52.0,6.0,5.0,6.0,0.0,1.0,1,0
27.0,45.0,1.0,5.0,6.0,0.0,1.0,0,0
70.0,55.0,6.0,5.0,42.0,0.0,1.0,0,0
59.0,40.0,7.0,1.0,212.0,0.0,1.0,0,1
28.0,20.0,1.0,1.0,6.0,0.0,1.0,1,0
53.0,39.0,1.0,5.0,6.0,0.0,1.0,0,0
65.0,40.0,2.0,5.0,233.0,0.0,6.0,1,0
52.0,50.0,5.0,1.0,29.0,0.0,2.0,1,1
24.0,36.0,1.0,1.0,6.0,0.0,8.0,1,0
35.0,40.0,1.0,3.0,13.0,0.0,1.0,0,1
48.0,40.0,1.0,5.0,207.0,5.0,6.0,1,1
27.0,40.0,1.0,5.0,36.0,0.0,1.0,1,1
58.0,70.0,1.0,1.0,303.0,12.0,1.0,0,1
18.0,25.0,1.0,5.0,6.0,5.0,1.0,1,0
52.0,40.0,1.0,1.0,6.0,1.0,8.0,0,0
59.0,40.0,3.0,1.0,6.0,0.0,1.0,1,0
42.0,80.0,1.0,1.0,240.0,0.0,6.0,0,0
35.0,40.0,1.0,1.0,17.0,1.0,6.0,1,1
56.0,40.0,1.0,1.0,6.0,0.0,1.0,0,0
51.0,30.0,1.0,1.0,100.0,10.0,1.0,0,0
38.0,40.0,1.0,5.0,303.0,0.0,8.0,0,0
32.0,40.0,1.0,1.0,210.0,1.0,6.0,1,1
30.0,30.0,1.0,1.0,303.0,9.0,1.0,0,0
43.0,45.0,6.0,1.0,6.0,0.0,1.0,0,1
25.0,40.0,1.0,5.0,6.0,0.0,2.0,1,0
50.0,60.0,3.0,5.0,6.0,0.0,2.0,0,1
27.0,20.0,6.0,5.0,6.0,0.0,1.0,1,0
27.0,40.0,1.0,1.0,8.0,15.0,1.0,0,0
29.0,30.0,1.0,5.0,31.0,2.0,1.0,0,0
64.0,60.0,1.0,1.0,6.0,0.0,1.0,0,1
33.0,32.0,1.0,1.0,6.0,1.0,1.0,1,0
38.0,45.0,1.0,1.0,210.0,0.0,6.0,0,1
20.0,30.0,1.0,1.0,6.0,2.0,1.0,0,0
36.0,55.0,1.0,1.0,312.0,0.0,8.0,0,0
41.0,30.0,6.0,1.0,312.0,1.0,8.0,0,0
18.0,40.0,1.0,5.0,6.0,10.0,1.0,0,0
42.0,40.0,1.0,3.0,303.0,10.0,1.0,1,0
43.0,40.0,3.0,3.0,233.0,0.0,6.0,1,1
43.0,40.0,6.0,1.0,303.0,1.0,8.0,0,0
28.0,40.0,1.0,1.0,6.0,1.0,1.0,0,1
44.0,40.0,1.0,1.0,49.0,1.0,1.0,0,1
69.0,12.0,1.0,1.0,6.0,0.0,1.0,1,0
52.0,40.0,6.0,3.0,4.0,12.0,8.0,1,1
22.0,25.0,1.0,5.0,6.0,2.0,1.0,0,0
20.0,40.0,1.0,5.0,6.0,2.0,1.0,0,0
48.0,50.0,3.0,1.0,26.0,1.0,1.0,1,1
39.0,60.0,1.0,5.0,41.0,0.0,6.0,1,1
38.0,40.0,1.0,5.0,6.0,13.0,1.0,1,0
34.0,60.0,1.0,3.0,12.0,0.0,1.0,0,1
36.0,40.0,1.0,5.0,247.0,0.0,6.0,0,1
57.0,45.0,1.0,1.0,303.0,6.0,8.0,0,0
45.0,24.0,1.0,1.0,6.0,1.0,1.0,0,1
51.0,40.0,1.0,1.0,303.0,6.0,1.0,1,0
39.0,50.0,1.0,1.0,16.0,1.0,1.0,0,1
49.0,40.0,6.0,1.0,6.0,0.0,1.0,0,1
43.0,40.0,1.0,1.0,6.0,0.0,6.0,0,1
47.0,39.0,1.0,3.0,34.0,0.0,1.0,1,0
30.0,40.0,1.0,5.0,45.0,11.0,7.0,0,0
49.0,40.0,4.0,3.0,233.0,0.0,6.0,1,0
63.0,30.0,6.0,5.0,6.0,0.0,1.0,0,0
18.0,15.0,1.0,5.0,6.0,4.0,1.0,1,0
45.0,45.0,3.0,5.0,19.0,0.0,1.0,1,1
17.0,8.0,1.0,5.0,6.0,2.0,1.0,0,0
59.0,48.0,2.0,1.0,26.0,1.0,1.0,1,1
54.0,40.0,4.0,3.0,6.0,0.0,8.0,1,1
22.0,40.0,1.0,5.0,303.0,2.0,8.0,1,0
39.0,40.0,3.0,1.0,20.0,0.0,1.0,0,1
32.0,40.0,1.0,5.0,6.0,15.0,1.0,0,0
47.0,40.0,1.0,1.0,501.0,0.0,6.0,1,1
21.0,20.0,1.0,1.0,6.0,2.0,1.0,0,0
32.0,40.0,1.0,1.0,303.0,1.0,1.0,0,0
25.0,40.0,6.0,1.0,6.0,2.0,1.0,1,0
29.0,40.0,1.0,5.0,6.0,2.0,1.0,1,0
58.0,40.0,3.0,1.0,36.0,1.0,1.0,1,0
61.0,45.0,3.0,1.0,2.0,1.0,1.0,0,1
35.0,50.0,1.0,1.0,6.0,1.0,6.0,0,1
54.0,20.0,6.0,1.0,27.0,1.0,1.0,1,1
44.0,28.0,1.0,5.0,303.0,0.0,1.0,1,0
47.0,40.0,3.0,1.0,6.0,1.0,1.0,1,0
48.0,40.0,6.0,1.0,303.0,0.0,1.0,0,0
51.0,40.0,6.0,1.0,6.0,0.0,1.0,0,0
31.0,40.0,1.0,1.0,6.0,1.0,8.0,0,1
29.0,22.0,1.0,5.0,6.0,0.0,1.0,0,0
22.0,4.0,1.0,5.0,207.0,2.0,6.0,1,0
67.0,48.0,1.0,1.0,6.0,0.0,1.0,1,0
28.0,50.0,1.0,1.0,6.0,0.0,1.0,0,1
20.0,40.0,5.0,5.0,4.0,17.0,9.0,0,0
34.0,24.0,1.0,5.0,6.0,2.0,1.0,1,0
30.0,12.0,1.0,5.0,233.0,12.0,6.0,1,0
40.0,20.0,6.0,1.0,4.0,0.0,1.0,1,0
49.0,6.0,3.0,1.0,233.0,0.0,6.0,1,0
38.0,60.0,1.0,5.0,51.0,2.0,1.0,0,0
31.0,40.0,7.0,5.0,312.0,5.0,1.0,0,0
27.0,40.0,1.0,5.0,6.0,2.0,5.0,0,0
53.0,45.0,3.0,1.0,6.0,1.0,2.0,0,1
52.0,50.0,7.0,1.0,6.0,1.0,1.0,0,1
65.0,40.0,1.0,1.0,212.0,0.0,1.0,0,1
41.0,40.0,1.0,1.0,6.0,1.0,8.0,1,0
36.0,60.0,2.0,3.0,6.0,0.0,1.0,1,1
57.0,50.0,1.0,1.0,303.0,6.0,8.0,0,0
36.0,50.0,6.0,1.0,6.0,1.0,1.0,0,0
49.0,15.0,1.0,1.0,158.0,0.0,1.0,0,0
27.0,40.0,1.0,1.0,6.0,1.0,1.0,0,0
53.0,45.0,3.0,1.0,327.0,1.0,1.0,1,1
55.0,53.0,1.0,1.0,303.0,0.0,8.0,0,1
40.0,55.0,1.0,1.0,17.0,0.0,1.0,1,1
66.0,32.0,7.0,1.0,360.0,0.0,1.0,0,1
32.0,27.0,3.0,1.0,6.0,1.0,9.0,1,0
34.0,45.0,1.0,1.0,42.0,1.0,1.0,0,1
34.0,40.0,1.0,5.0,6.0,12.0,8.0,1,0
24.0,40.0,1.0,5.0,6.0,0.0,1.0,0,0
30.0,15.0,6.0,1.0,6.0,1.0,1.0,1,0
22.0,40.0,1.0,5.0,6.0,2.0,1.0,0,0
45.0,35.0,1.0,1.0,6.0,0.0,1.0,0,0
59.0,31.0,1.0,1.0,6.0,0.0,1.0,1,0
58.0,50.0,1.0,3.0,6.0,12.0,1.0,1,1
58.0,60.0,1.0,2.0,206.0,0.0,6.0,0,1
27.0,30.0,1.0,3.0,6.0,0.0,1.0,1,0
55.0,55.0,1.0,1.0,51.0,0.0,1.0,0,1
58.0,40.0,4.0,1.0,36.0,1.0,1.0,1,1
69.0,34.0,4.0,1.0,216.0,0.0,1.0,1,1
26.0,40.0,1.0,5.0,6.0,2.0,1.0,0,0
26.0,40.0,1.0,5.0,6.0,2.0,7.0,0,0
23.0,25.0,1.0,5.0,6.0,2.0,1.0,0,0
52.0,40.0,1.0,1.0,233.0,0.0,6.0,1,0
59.0,40.0,1.0,1.0,209.0,1.0,6.0,1,0
43.0,45.0,7.0,1.0,17.0,0.0,1.0,0,1
21.0,40.0,1.0,5.0,6.0,2.0,1.0,0,0
34.0,40.0,2.0,5.0,40.0,12.0,6.0,1,1
51.0,40.0,1.0,3.0,48.0,15.0,1.0,1,1
23.0,40.0,1.0,5.0,6.0,2.0,8.0,0,0
27.0,40.0,2.0,5.0,6.0,0.0,1.0,1,1
47.0,40.0,4.0,3.0,104.0,0.0,1.0,0,1
38.0,30.0,1.0,1.0,39.0,0.0,1.0,0,1
50.0,40.0,5.0,1.0,233.0,0.0,6.0,0,1
56.0,32.0,1.0,1.0,6.0,0.0,1.0,1,0
38.0,40.0,2.0,5.0,6.0,13.0,1.0,1,0
40.0,40.0,1.0,1.0,233.0,9.0,6.0,0,0
29.0,40.0,1.0,1.0,6.0,1.0,8.0,0,1
26.0,40.0,1.0,1.0,1.0,10.0,2.0,0,0
33.0,40.0,2.0,1.0,134.0,1.0,1.0,0,0
41.0,45.0,1.0,1.0,210.0,1.0,6.0,1,1
28.0,40.0,2.0,5.0,53.0,0.0,9.0,1,1
36.0,40.0,1.0,4.0,6.0,0.0,1.0,1,1
58.0,40.0,1.0,1.0,6.0,1.0,9.0,1,1
19.0,15.0,1.0,5.0,6.0,2.0,6.0,1,0
46.0,45.0,1.0,5.0,207.0,0.0,6.0,0,1
23.0,40.0,1.0,5.0,6.0,2.0,2.0,1,0
28.0,50.0,1.0,1.0,6.0,0.0,1.0,1,0
24.0,45.0,1.0,5.0,301.0,13.0,1.0,0,1
59.0,20.0,6.0,5.0,36.0,0.0,1.0,0,0
28.0,40.0,3.0,1.0,6.0,0.0,1.0,0,1
22.0,10.0,4.0,5.0,6.0,12.0,8.0,0,0
22.0,15.0,4.0,5.0,6.0,0.0,1.0,0,0
84.0,60.0,7.0,1.0,20.0,1.0,1.0,0,1
27.0,40.0,1.0,5.0,6.0,4.0,6.0,1,0
82.0,30.0,6.0,1.0,17.0,0.0,1.0,1,0
38.0,40.0,3.0,5.0,6.0,13.0,6.0,1,1
28.0,30.0,6.0,3.0,33.0,12.0,1.0,1,0
19.0,40.0,1.0,5.0,6.0,5.0,1.0,0,0
54.0,50.0,1.0,1.0,6.0,0.0,1.0,0,1
29.0,20.0,3.0,5.0,6.0,2.0,2.0,0,0
32.0,50.0,1.0,1.0,22.0,0.0,1.0,0,1
53.0,25.0,1.0,5.0,13.0,0.0,1.0,1,0
33.0,50.0,1.0,1.0,210.0,0.0,6.0,0,1
46.0,16.0,1.0,3.0,36.0,0.0,2.0,1,0
46.0,24.0,1.0,3.0,6.0,4.0,1.0,1,0
24.0,20.0,1.0,5.0,6.0,2.0,9.0,1,0
19.0,40.0,3.0,5.0,6.0,0.0,2.0,1,0
58.0,28.0,1.0,1.0,6.0,0.0,1.0,1,1
45.0,40.0,1.0,1.0,6.0,0.0,1.0,1,1
64.0,40.0,1.0,1.0,247.0,0.0,6.0,0,1
48.0,60.0,7.0,5.0,36.0,0.0,1.0,1,1
27.0,20.0,1.0,5.0,6.0,2.0,1.0,1,0
44.0,32.0,1.0,5.0,303.0,0.0,1.0,1,0
60.0,40.0,1.0,3.0,303.0,0.0,8.0,0,0
57.0,50.0,3.0,1.0,51.0,0.0,9.0,1,1
73.0,40.0,1.0,1.0,19.0,0.0,1.0,0,1
40.0,40.0,3.0,1.0,6.0,0.0,1.0,0,1
26.0,40.0,1.0,5.0,6.0,12.0,1.0,1,0
39.0,45.0,1.0,5.0,312.0,0.0,9.0,1,0
60.0,45.0,1.0,1.0,301.0,0.0,1.0,1,1
44.0,36.0,6.0,1.0,303.0,1.0,9.0,0,0
54.0,40.0,1.0,1.0,22.0,9.0,1.0,0,0
25.0,40.0,1.0,5.0,163.0,15.0,2.0,1,0
18.0,30.0,1.0,5.0,6.0,2.0,1.0,1,0
58.0,46.0,1.0,1.0,19.0,0.0,1.0,0,1
19.0,30.0,1.0,5.0,6.0,2.0,1.0,0,0
67.0,32.0,1.0,1.0,6.0,1.0,9.0,0,0
67.0,40.0,1.0,1.0,6.0,1.0,1.0,0,1
53.0,35.0,1.0,1.0,303.0,0.0,1.0,0,0
18.0,12.0,1.0,5.0,6.0,2.0,6.0,0,0
54.0,60.0,1.0,1.0,6.0,1.0,1.0,0,1
42.0,40.0,1.0,1.0,6.0,0.0,1.0,0,1
55.0,40.0,1.0,1.0,303.0,1.0,1.0,1,0
32.0,52.0,1.0,5.0,6.0,13.0,1.0,0,0
61.0,32.0,6.0,3.0,27.0,13.0,1.0,0,0
48.0,50.0,1.0,1.0,6.0,1.0,1.0,0,1
49.0,40.0,1.0,1.0,303.0,0.0,8.0,1,0
25.0,30.0,1.0,5.0,6.0,0.0,9.0,0,0
28.0,50.0,1.0,1.0,6.0,0.0,6.0,0,1
28.0,40.0,1.0,5.0,6.0,2.0,1.0,1,0
51.0,40.0,1.0,5.0,6.0,0.0,1.0,0,1
31.0,40.0,1.0,5.0,6.0,15.0,6.0,1,0
69.0,40.0,1.0,5.0,6.0,6.0,1.0,1,0
56.0,40.0,1.0,1.0,6.0,0.0,1.0,1,1
29.0,40.0,1.0,1.0,6.0,0.0,1.0,1,1
31.0,20.0,6.0,5.0,25.0,0.0,6.0,1,0
32.0,42.0,2.0,1.0,53.0,0.0,1.0,1,1
63.0,40.0,3.0,1.0,6.0,0.0,1.0,0,1
21.0,32.0,1.0,5.0,6.0,2.0,1.0,0,0
58.0,22.0,1.0,1.0,48.0,0.0,1.0,0,1
31.0,40.0,1.0,5.0,8.0,0.0,1.0,0,1
47.0,43.0,1.0,1.0,233.0,0.0,6.0,0,1
42.0,40.0,1.0,3.0,210.0,0.0,6.0,1,1
34.0,25.0,1.0,1.0,247.0,1.0,6.0,1,0
37.0,40.0,1.0,1.0,303.0,1.0,8.0,0,0
28.0,50.0,1.0,1.0,37.0,0.0,6.0,0,1
32.0,40.0,1.0,1.0,6.0,1.0,1.0,0,0
30.0,40.0,1.0,1.0,6.0,0.0,8.0,1,1
22.0,15.0,1.0,5.0,6.0,7.0,8.0,1,0
59.0,40.0,5.0,3.0,6.0,0.0,1.0,0,1
53.0,37.0,5.0,1.0,6.0,1.0,1.0,1,0
43.0,66.0,4.0,1.0,6.0,0.0,1.0,0,1
44.0,50.0,4.0,1.0,223.0,0.0,6.0,0,1
28.0,30.0,1.0,1.0,303.0,15.0,8.0,0,0
56.0,40.0,3.0,1.0,6.0,1.0,8.0,1,0
27.0,40.0,1.0,5.0,6.0,13.0,8.0,1,0
59.0,50.0,4.0,1.0,6.0,0.0,1.0,1,1
35.0,40.0,1.0,5.0,6.0,0.0,1.0,0,0
55.0,40.0,1.0,5.0,303.0,6.0,1.0,0,0
69.0,30.0,7.0,1.0,6.0,1.0,9.0,0,1
45.0,40.0,7.0,1.0,301.0,0.0,1.0,0,1
49.0,20.0,1.0,1.0,6.0,0.0,1.0,1,0
56.0,40.0,1.0,1.0,6.0,0.0,1.0,0,1
33.0,70.0,1.0,5.0,6.0,13.0,8.0,1,1
34.0,40.0,4.0,5.0,12.0,0.0,1.0,1,1
53.0,40.0,1.0,1.0,303.0,0.0,1.0,1,0
52.0,30.0,6.0,3.0,6.0,13.0,1.0,0,0
64.0,20.0,6.0,1.0,6.0,0.0,1.0,0,1
30.0,40.0,2.0,5.0,42.0,0.0,1.0,1,1
31.0,50.0,1.0,3.0,247.0,0.0,6.0,1,1
61.0,36.0,1.0,5.0,6.0,2.0,1.0,1,0
69.0,30.0,6.0,1.0,303.0,0.0,1.0,0,0
24.0,40.0,5.0,5.0,6.0,0.0,1.0,0,0
38.0,48.0,1.0,5.0,36.0,13.0,2.0,1,0
19.0,15.0,1.0,5.0,6.0,2.0,8.0,0,0
52.0,40.0,5.0,5.0,34.0,0.0,1.0,1,1
64.0,40.0,7.0,1.0,6.0,1.0,1.0,1,1
33.0,40.0,1.0,1.0,6.0,1.0,1.0,1,0
58.0,40.0,1.0,1.0,247.0,0.0,6.0,0,1
22.0,10.0,5.0,5.0,25.0,17.0,1.0,1,0
52.0,50.0,1.0,1.0,6.0,1.0,1.0,1,1
27.0,36.0,1.0,5.0,26.0,13.0,1.0,1,0
46.0,40.0,2.0,3.0,6.0,0.0,1.0,1,1
46.0,40.0,1.0,1.0,312.0,1.0,8.0,0,0
57.0,50.0,1.0,1.0,41.0,1.0,1.0,0,1
24.0,24.0,1.0,5.0,229.0,2.0,6.0,0,0
30.0,40.0,1.0,5.0,6.0,0.0,1.0,1,1
51.0,50.0,1.0,1.0,210.0,1.0,6.0,0,1
33.0,18.0,1.0,1.0,233.0,0.0,6.0,1,0
17.0,24.0,1.0,5.0,6.0,2.0,1.0,1,0
29.0,40.0,1.0,5.0,6.0,2.0,1.0,1,0
29.0,24.0,1.0,1.0,240.0,0.0,6.0,1,1
32.0,40.0,1.0,1.0,303.0,10.0,1.0,1,0
60.0,40.0,3.0,4.0,6.0,0.0,1.0,1,0
26.0,40.0,1.0,5.0,6.0,15.0,6.0,1,1
40.0,40.0,1.0,1.0,6.0,1.0,1.0,0,1
51.0,25.0,1.0,1.0,6.0,0.0,1.0,1,0
21.0,30.0,1.0,5.0,303.0,2.0,8.0,0,0
36.0,40.0,6.0,5.0,6.0,13.0,1.0,0,0
43.0,40.0,6.0,1.0,303.0,0.0,1.0,0,0
44.0,30.0,3.0,1.0,44.0,1.0,1.0,1,0
46.0,25.0,3.0,1.0,6.0,0.0,1.0,1,0
26.0,40.0,2.0,5.0,303.0,2.0,1.0,1,0
19.0,8.0,1.0,5.0,6.0,17.0,2.0,0,0
38.0,40.0,1.0,1.0,207.0,0.0,6.0,1,1
31.0,24.0,1.0,5.0,207.0,13.0,6.0,1,0
40.0,40.0,1.0,1.0,210.0,0.0,6.0,0,1
57.0,40.0,1.0,1.0,303.0,1.0,1.0,1,0
55.0,40.0,1.0,4.0,6.0,0.0,1.0,0,1
52.0,40.0,1.0,4.0,22.0,13.0,2.0,1,0
56.0,50.0,2.0,1.0,303.0,1.0,8.0,0,1
37.0,40.0,1.0,1.0,226.0,0.0,6.0,0,1
46.0,40.0,1.0,1.0,6.0,0.0,9.0,0,0
36.0,60.0,1.0,5.0,303.0,0.0,8.0,1,0
59.0,50.0,1.0,1.0,303.0,0.0,1.0,0,0
36.0,60.0,6.0,5.0,303.0,0.0,1.0,1,0
45.0,40.0,1.0,3.0,6.0,0.0,1.0,1,0
26.0,40.0,4.0,5.0,6.0,5.0,1.0,0,0
21.0,20.0,1.0,5.0,242.0,4.0,6.0,0,0
62.0,40.0,1.0,5.0,25.0,0.0,1.0,1,0
62.0,35.0,1.0,3.0,36.0,0.0,1.0,0,0
54.0,55.0,1.0,3.0,12.0,0.0,1.0,0,1
69.0,25.0,6.0,1.0,6.0,0.0,1.0,0,1
72.0,6.0,7.0,1.0,217.0,1.0,6.0,1,0
27.0,20.0,1.0,5.0,6.0,5.0,8.0,1,0
72.0,1.0,7.0,5.0,6.0,0.0,1.0,1,0
20.0,36.0,6.0,5.0,314.0,12.0,8.0,0,0
79.0,24.0,7.0,1.0,36.0,0.0,2.0,0,1
51.0,40.0,6.0,1.0,209.0,0.0,6.0,1,0
82.0,2.0,1.0,1.0,26.0,0.0,1.0,0,1
29.0,40.0,1.0,1.0,6.0,1.0,1.0,0,0
19.0,30.0,1.0,5.0,6.0,2.0,8.0,0,0
41.0,40.0,1.0,5.0,303.0,0.0,8.0,1,1
30.0,50.0,1.0,1.0,36.0,0.0,1.0,0,1
34.0,35.0,1.0,5.0,303.0,13.0,8.0,0,0
57.0,45.0,3.0,1.0,312.0,0.0,1.0,1,0
59.0,40.0,1.0,3.0,6.0,17.0,1.0,0,0
67.0,40.0,1.0,1.0,310.0,1.0,9.0,0,1
51.0,38.0,1.0,5.0,312.0,0.0,1.0,1,0
28.0,40.0,6.0,5.0,32.0,0.0,1.0,1,0
26.0,40.0,1.0,5.0,303.0,2.0,8.0,1,0
43.0,50.0,3.0,5.0,6.0,0.0,8.0,0,1
37.0,40.0,1.0,1.0,6.0,1.0,1.0,1,1
21.0,68.0,5.0,5.0,365.0,17.0,8.0,0,0
80.0,20.0,3.0,1.0,132.0,0.0,1.0,0,1
36.0,4.0,3.0,1.0,6.0,1.0,1.0,1,0
24.0,50.0,1.0,5.0,17.0,0.0,1.0,1,0
45.0,40.0,1.0,1.0,6.0,1.0,1.0,0,0
27.0,70.0,1.0,5.0,23.0,0.0,1.0,0,0
33.0,36.0,1.0,5.0,40.0,0.0,1.0,1,0
44.0,25.0,1.0,5.0,6.0,16.0,1.0,0,0
29.0,54.0,1.0,5.0,303.0,0.0,1.0,0,0
56.0,10.0,6.0,1.0,6.0,0.0,1.0,0,1
54.0,40.0,6.0,1.0,6.0,0.0,1.0,0,1
53.0,50.0,2.0,1.0,6.0,1.0,1.0,0,1
34.0,38.0,2.0,1.0,39.0,12.0,1.0,1,1
17.0,12.0,1.0,5.0,6.0,2.0,1.0,1,0
34.0,36.0,3.0,4.0,6.0,2.0,9.0,1,0
20.0,40.0,1.0,5.0,303.0,4.0,1.0,1,0
18.0,20.0,1.0,5.0,6.0,2.0,9.0,1,0
28.0,40.0,2.0,5.0,51.0,0.0,1.0,1,1
44.0,40.0,1.0,1.0,314.0,11.0,1.0,0,0
57.0,40.0,2.0,1.0,233.0,5.0,9.0,1,1
53.0,40.0,4.0,1.0,210.0,0.0,6.0,0,1
47.0,45.0,4.0,1.0,6.0,0.0,1.0,0,1
48.0,70.0,7.0,1.0,6.0,1.0,1.0,0,1
63.0,38.0,2.0,1.0,36.0,1.0,1.0,1,0
57.0,10.0,6.0,5.0,48.0,5.0,1.0,0,0
31.0,40.0,5.0,1.0,163.0,1.0,1.0,1,1
32.0,40.0,3.0,1.0,6.0,0.0,8.0,1,1
40.0,40.0,1.0,1.0,247.0,1.0,6.0,1,1
59.0,55.0,1.0,1.0,109.0,0.0,1.0,0,1
45.0,40.0,1.0,1.0,207.0,0.0,6.0,0,1
52.0,40.0,1.0,1.0,217.0,1.0,6.0,1,0
20.0,40.0,1.0,5.0,6.0,17.0,2.0,1,0
58.0,30.0,1.0,1.0,6.0,10.0,1.0,1,0
32.0,43.0,2.0,5.0,6.0,13.0,2.0,0,0
28.0,40.0,1.0,1.0,210.0,0.0,6.0,0,0
18.0,20.0,1.0,5.0,29.0,2.0,2.0,1,0
32.0,40.0,1.0,5.0,207.0,0.0,6.0,0,1
63.0,40.0,1.0,3.0,207.0,0.0,6.0,1,1
55.0,18.0,1.0,1.0,6.0,1.0,1.0,1,0
61.0,37.0,3.0,1.0,210.0,6.0,6.0,1,0
61.0,40.0,5.0,3.0,247.0,13.0,6.0,0,1
30.0,40.0,1.0,5.0,6.0,7.0,1.0,1,0
46.0,40.0,6.0,5.0,6.0,2.0,1.0,0,0
70.0,40.0,4.0,1.0,210.0,0.0,9.0,0,1
57.0,30.0,6.0,1.0,303.0,0.0,1.0,0,0
23.0,44.0,1.0,5.0,48.0,13.0,1.0,1,1
38.0,46.0,1.0,1.0,210.0,0.0,6.0,0,1
41.0,35.0,6.0,5.0,48.0,15.0,1.0,0,0
21.0,30.0,1.0,5.0,6.0,2.0,6.0,1,0
42.0,50.0,1.0,1.0,301.0,0.0,1.0,0,1
59.0,40.0,1.0,1.0,6.0,1.0,1.0,0,0
34.0,40.0,1.0,5.0,207.0,2.0,6.0,0,0
29.0,40.0,3.0,5.0,6.0,0.0,1.0,0,1
50.0,50.0,6.0,1.0,247.0,1.0,6.0,1,0
38.0,40.0,6.0,5.0,6.0,2.0,6.0,0,0
61.0,20.0,1.0,3.0,31.0,16.0,1.0,0,0
27.0,40.0,1.0,5.0,1.0,0.0,2.0,1,1
50.0,8.0,4.0,3.0,206.0,0.0,6.0,1,0
20.0,30.0,1.0,5.0,6.0,2.0,1.0,0,0
28.0,45.0,1.0,3.0,370.0,0.0,8.0,0,1
43.0,40.0,2.0,1.0,6.0,1.0,6.0,0,1
41.0,70.0,2.0,1.0,6.0,0.0,1.0,0,1
63.0,50.0,1.0,1.0,116.0,1.0,1.0,1,1
33.0,40.0,1.0,5.0,6.0,13.0,1.0,1,0
23.0,45.0,1.0,5.0,6.0,0.0,1.0,0,1
49.0,50.0,1.0,5.0,303.0,0.0,1.0,1,0
23.0,16.0,1.0,5.0,233.0,2.0,6.0,1,0
39.0,50.0,6.0,1.0,233.0,9.0,6.0,0,0
42.0,40.0,4.0,1.0,6.0,0.0,8.0,1,0
44.0,40.0,1.0,5.0,120.0,0.0,1.0,1,1
53.0,40.0,6.0,1.0,233.0,1.0,6.0,0,0
43.0,40.0,1.0,1.0,6.0,1.0,1.0,1,1
63.0,40.0,7.0,1.0,6.0,0.0,1.0,0,1
24.0,40.0,1.0,5.0,6.0,15.0,1.0,1,0
62.0,20.0,2.0,3.0,6.0,12.0,8.0,0,0
43.0,40.0,1.0,1.0,303.0,0.0,8.0,0,1
40.0,30.0,6.0,1.0,315.0,0.0,1.0,0,1
20.0,15.0,1.0,5.0,17.0,17.0,1.0,0,0
58.0,40.0,1.0,4.0,217.0,0.0,6.0,0,0
48.0,45.0,1.0,1.0,19.0,0.0,1.0,0,1
30.0,60.0,4.0,1.0,16.0,0.0,9.0,0,0
55.0,40.0,1.0,1.0,6.0,0.0,1.0,0,0
62.0,40.0,1.0,1.0,4.0,1.0,1.0,0,1
43.0,45.0,3.0,5.0,48.0,0.0,1.0,1,1
40.0,45.0,2.0,1.0,6.0,0.0,1.0,1,1
30.0,50.0,1.0,5.0,6.0,0.0,1.0,0,0
50.0,40.0,1.0,1.0,6.0,1.0,1.0,0,0
54.0,50.0,1.0,4.0,6.0,0.0,1.0,0,1
50.0,35.0,7.0,1.0,6.0,0.0,1.0,0,1
26.0,60.0,1.0,5.0,8.0,0.0,1.0,0,0
44.0,16.0,1.0,1.0,6.0,0.0,8.0,1,0
23.0,40.0,6.0,5.0,6.0,2.0,1.0,0,0
29.0,32.0,3.0,5.0,6.0,0.0,2.0,1,0
45.0,40.0,1.0,1.0,210.0,0.0,6.0,0,1
44.0,40.0,1.0,1.0,41.0,1.0,1.0,0,1
46.0,40.0,1.0,1.0,55.0,0.0,1.0,0,1
26.0,20.0,1.0,5.0,6.0,2.0,1.0,0,0
18.0,20.0,3.0,5.0,301.0,2.0,6.0,1,0
40.0,50.0,1.0,3.0,6.0,2.0,1.0,1,1
27.0,55.0,1.0,5.0,10.0,12.0,1.0,1,1
40.0,60.0,1.0,5.0,233.0,0.0,6.0,0,0
60.0,45.0,1.0,3.0,6.0,0.0,1.0,0,0
46.0,40.0,1.0,1.0,36.0,1.0,1.0,0,1
59.0,20.0,1.0,1.0,240.0,0.0,6.0,1,1
70.0,16.0,1.0,2.0,233.0,8.0,6.0,1,0
44.0,38.0,1.0,1.0,303.0,0.0,8.0,0,0
45.0,40.0,6.0,1.0,303.0,11.0,1.0,0,0
32.0,70.0,2.0,5.0,6.0,0.0,1.0,1,1
